4,734,1
4,1571,1
4,1185,1
4,1566,1
4,549,1
4,306,1
4,1064,1
4,431,1
4,2326,1
4,278,1
4,1542,1
4,728,1
4,1541,1
4,330,1
4,20,1
4,1461,1
4,7415,1
4,458,1
4,185,1
4,3365,1
4,1157,1
4,1374,1
4,1865,1
4,2352,1
4,3305,1
4,1380,1
4,2384,1
4,214,1
4,7420,1
4,2371,1
4,526,1
4,3229,1
4,3222,1
4,3192,1
4,3176,1
4,810,1
4,3155,1
4,1254,1
4,3158,1
4,1179,1
4,1178,1
4,1055,1
4,305,1
4,522,1
4,1152,1
4,1830,1
4,3112,1
4,3096,1
4,3066,1
4,3092,1
4,7551,1
4,1346,1
4,545,1
4,149,1
4,2292,1
4,44,1
4,519,1
4,1776,1
4,642,1
4,7528,1
4,133,1
4,1450,1
4,408,1
4,7554,1
4,7587,1
4,370,1
4,429,1
4,956,1
4,1151,1
4,640,1
4,1153,1
4,1499,1
4,5342,1
4,878,1
4,1782,1
4,51,1
4,7565,1
4,98,1
4,1768,1
4,1310,1
4,417,1
4,645,1
4,70,1
4,371,1
4,7562,1
4,2307,1
4,1171,1
4,882,1
4,750,1
4,696,1
4,161,1
4,506,1
4,1308,1
4,2211,1
603,484,1
191,1309,1
11,1287,1
68,1495,1
67,2192,1
248,497,1
372,2361,1
42,3378,1
13,3351,1
19,2381,1
53,980,1
163,1574,1
433,596,1
31,6369,1
43,253,1
557,3177,1
49,3145,1
58,1649,1
435,3002,1
32,2302,1
6,2301,1
158,179,1
982,110,1
100,523,1
97,3052,1
7380,221,1
24,1522,1
291,699,1
1372,3019,1
818,1046,1
103,3011,1
335,1162,1
1192,204,1
174,1516,1
893,743,1
59,2987,1
12,1033,1
81,2981,1
904,1784,1
349,83,1
36,362,1
29,1282,1
85,318,1
33,796,1
61,407,1
826,319,1
122,1757,1
242,1317,1
197,1325,1
1872,348,1
391,2210,1
1068,2923,1
88,2209,1
115,483,1
7591,2922,1
96,52,1
125,452,1
82,637,1
92,2869,1
178,2889,1
250,22,1
3307,687,1
3206,2142,1
26,2866,1
434,1731,1
118,7540,1
597,7425,1
309,7501,1
135,7588,1
684,7442,1
288,7567,1
1375,7504,1
801,7398,1
1373,7507,1
110,7558,1
7126,7602,1
222,7574,1
1535,7594,1
528,7586,1
198,7590,1
460,7484,1
238,7513,1
3336,7506,1
602,7417,1
47,7505,1
154,7483,1
641,7535,1
2395,7600,1
22,7566,1
599,1760,1
30,600,1
245,500,1
120,554,1
1819,1896,1
3309,1578,1
310,1518,1
8,869,1
774,3400,1
695,2344,1
1156,528,1
280,128,1
27,2389,1
1909,983,1
3009,981,1
462,694,1
146,1556,1
2386,3159,1
484,2330,1
2354,3131,1
1194,3116,1
2333,1343,1
825,3028,1
1065,846,1
292,451,1
1378,3018,1
136,962,1
93,2253,1
1868,1788,1
336,2921,1
216,1041,1
3254,1159,1
1854,1298,1
1376,166,1
172,487,1
692,961,1
7444,2955,1
1859,2172,1
1832,201,1
890,284,1
3236,157,1
7341,372,1
988,707,1
156,225,1
2363,3369,1
3231,189,1
2320,393,1
706,591,1
1491,547,1
2335,739,1
141,592,1
395,457,1
203,1794,1
289,812,1
7531,317,1
5,147,1
5,268,1
5,360,1
5,585,1
5,427,1
5,7352,1
5,7362,1
5,7361,1
5,1579,1
5,7359,1
5,7360,1
5,7358,1
5,7496,1
5,7382,1
5,7357,1
5,7354,1
5,7356,1
5,7355,1
5,7353,1
5,7489,1
5,7487,1
5,7495,1
5,7494,1
5,7493,1
5,7492,1
5,7491,1
5,7490,1
5,7486,1
5,7488,1
5,382,1
5,7351,1
5,7350,1
5,1883,1
5,4721,1
5,1856,1
5,2821,1
5,3129,1
5,4017,1
5,209,1
5,593,1
5,617,1
5,130,1
5,78,1
5,304,1
5,2031,1
5,7328,1
5,1195,1
5,758,1
5,229,1
5,780,1
5,1104,1
5,5446,1
5,1502,1
5,4934,1
5,665,1
5,7345,1
5,1584,1
5,6792,1
5,527,1
5,7347,1
5,649,1
5,7381,1
5,613,1
5,7603,1
5,7408,1
5,7475,1
5,7474,1
5,7543,1
5,7542,1
5,7470,1
5,7459,1
5,7472,1
5,7471,1
5,7435,1
5,7412,1
5,7597,1
5,977,1
5,14,1
5,176,1
5,267,1
5,60,1
5,518,1
5,15,1
5,66,1
5,234,1
5,854,1
5,1725,1
5,546,1
5,272,1
5,443,1
5,38,1
5,256,1
5,943,1
5,513,1
5,219,1
5,1478,1
5,1470,1
5,1721,1
5,1048,1
5,329,1
5,2992,1
5,1163,1
5,165,1
5,1458,1
5,548,1
5,589,1
5,1487,1
5,316,1
5,2139,1
5,2819,1
5,2141,1
5,1484,1
5,2479,1
5,7388,1
5,2727,1
5,1709,1
5,108,1
5,1734,1
5,1286,1
5,2145,1
5,1136,1
5,1023,1
5,346,1
5,2781,1
5,2777,1
5,315,1
5,196,1
5,2128,1
5,2124,1
5,175,1
5,1283,1
5,2770,1
5,467,1
5,1726,1
5,300,1
5,622,1
5,1714,1
5,1284,1
5,2760,1
5,2122,1
5,7518,1
5,1292,1
5,409,1
5,681,1
5,1472,1
5,7387,1
5,7601,1
5,7334,1
5,7537,1
5,798,1
5,7534,1
5,7564,1
5,970,1
5,271,1
5,623,1
5,334,1
5,1044,1
5,277,1
5,187,1
5,222,1
5,935,1
5,1797,1
5,1167,1
5,2250,1
5,1040,1
5,686,1
5,787,1
5,137,1
5,1772,1
5,1150,1
5,2190,1
5,102,1
3305,217,1
524,1424,1
36,1018,1
112,482,1
56,1573,1
31,413,1
100,1673,1
227,1562,1
177,975,1
809,3135,1
92,73,1
32,3122,1
19,967,1
1057,1111,1
1541,491,1
394,1031,1
11,3014,1
207,89,1
12,2986,1
49,614,1
59,456,1
1371,258,1
1571,1137,1
1185,1327,1
208,2957,1
90,741,1
25,941,1
1566,1288,1
557,2215,1
810,1324,1
198,2204,1
75,1762,1
29,639,1
287,1146,1
1350,2787,1
734,2188,1
15,69,1
1380,2179,1
185,1307,1
549,2778,1
266,2129,1
214,914,1
526,48,1
1064,1078,1
8,383,1
431,2582,1
701,1981,1
33,57,1
1361,725,1
305,2558,1
1546,226,1
95,1992,1
27,1430,1
1461,478,1
458,1988,1
826,1967,1
1374,2519,1
7420,719,1
2376,7438,1
7444,569,1
168,327,1
3222,7399,1
190,7577,1
754,171,1
3158,398,1
2326,762,1
728,3345,1
278,1887,1
1542,7446,1
1830,647,1
7,155,1
124,1871,1
24,3269,1
280,7434,1
20,3224,1
7415,2356,1
295,966,1
104,1342,1
245,2257,1
1157,488,1
47,260,1
150,1512,1
123,1775,1
2352,552,1
330,1508,1
163,2217,1
2384,2918,1
2371,2915,1
306,550,1
706,2167,1
1578,1034,1
115,276,1
3176,188,1
632,1493,1
815,264,1
7390,949,1
3155,1755,1
818,1145,1
1254,1754,1
1555,1311,1
1179,2865,1
1055,2180,1
7554,1748,1
106,1030,1
116,799,1
107,2168,1
522,2791,1
1152,942,1
244,735,1
3112,870,1
492,1716,1
331,1697,1
85,732,1
1056,1116,1
3096,79,1
3066,6878,1
188,7445,1
53,7538,1
3092,680,1
16,183,1
750,7583,1
1346,7593,1
203,7499,1
545,7573,1
149,7592,1
2292,4910,1
113,651,1
117,292,1
44,751,1
519,1577,1
1776,627,1
40,904,1
7528,164,1
30,375,1
133,1586,1
1450,898,1
408,1127,1
6,1072,1
6,104,1
6,1210,1
6,3354,1
6,321,1
6,3366,1
6,530,1
6,376,1
6,2401,1
6,2396,1
6,1873,1
6,1331,1
6,397,1
6,241,1
6,459,1
6,3297,1
6,1553,1
6,3293,1
6,822,1
6,3281,1
6,1846,1
6,1861,1
6,3234,1
6,1187,1
6,3232,1
6,127,1
6,659,1
6,1394,1
6,884,1
6,1052,1
6,1050,1
6,1168,1
6,965,1
6,1534,1
6,1529,1
6,1817,1
6,1533,1
6,1810,1
6,1532,1
6,697,1
6,1172,1
6,2288,1
6,2277,1
6,2283,1
6,2284,1
6,1049,1
6,2275,1
6,2243,1
6,428,1
6,881,1
6,7580,1
6,1759,1
6,3370,1
6,2355,1
6,3241,1
6,3180,1
6,1332,1
6,1182,1
6,1831,1
6,3144,1
6,2320,1
6,1828,1
6,71,1
6,3119,1
6,1808,1
6,1351,1
6,3089,1
6,1537,1
6,5389,1
6,3075,1
6,1813,1
6,3045,1
6,1807,1
6,2278,1
6,3076,1
6,3073,1
6,2270,1
6,952,1
6,3072,1
6,2279,1
6,1812,1
6,3060,1
6,3061,1
6,3047,1
6,3056,1
6,3054,1
6,3051,1
6,3050,1
6,1335,1
6,3046,1
6,2268,1
6,1531,1
6,2267,1
6,2266,1
6,3041,1
6,3039,1
6,1528,1
6,3037,1
6,3036,1
6,3038,1
6,1767,1
6,7403,1
6,1497,1
6,7397,1
6,430,1
6,517,1
6,7549,1
6,7478,1
6,7429,1
6,392,1
6,944,1
6,50,1
6,1128,1
6,1730,1
6,1481,1
6,1290,1
6,1289,1
6,588,1
6,1333,1
6,1158,1
6,1027,1
6,2825,1
6,2818,1
6,871,1
6,2157,1
6,2148,1
6,542,1
6,1293,1
6,4057,1
6,2813,1
6,1482,1
6,1483,1
6,1024,1
6,2812,1
6,1724,1
6,1256,1
6,586,1
6,2146,1
6,2144,1
6,2804,1
6,945,1
6,2138,1
6,2136,1
6,939,1
6,2796,1
6,2134,1
174,2135,1
30,352,1
36,94,1
7517,233,1
7536,86,1
142,64,1
1151,953,1
429,114,1
95,126,1
266,192,1
956,605,1
638,337,1
31,498,1
203,1894,1
757,1386,1
5342,2436,1
391,897,1
1178,1202,1
492,766,1
640,1074,1
75,1590,1
2211,1596,1
11,281,1
370,558,1
25,230,1
111,958,1
124,3451,1
809,2437,1
8,3443,1
484,3448,1
190,1396,1
98,3447,1
58,2287,1
96,7325,1
173,2434,1
26,2433,1
27,3442,1
1346,3382,1
172,3439,1
5679,2432,1
877,1075,1
696,1390,1
549,1599,1
113,1906,1
878,3438,1
100,2422,1
801,604,1
1782,906,1
47,2431,1
156,902,1
1036,1905,1
51,3437,1
197,653,1
1768,3434,1
1310,7310,1
191,3433,1
417,269,1
1064,2289,1
2336,1134,1
666,698,1
87,438,1
980,3410,1
645,3430,1
371,3431,1
7562,1208,1
1171,1904,1
110,3427,1
752,2428,1
123,1903,1
1152,6921,1
684,3091,1
750,3286,1
879,7369,1
2981,764,1
13,905,1
161,2312,1
946,1393,1
356,2426,1
506,3407,1
318,2293,1
21,1205,1
1325,7161,1
216,984,1
2922,186,1
24,832,1
1309,2417,1
686,2633,1
1287,1895,1
1495,900,1
2192,1070,1
2866,1387,1
497,1385,1
1180,2828,1
2361,279,1
3378,824,1
345,1891,1
85,3120,1
1057,767,1
2381,354,1
7585,1471,1
1185,853,1
19,682,1
1574,7335,1
614,7330,1
289,7321,1
6369,3372,1
115,7312,1
253,3428,1
70,400,1
1059,7368,1
6014,7366,1
3145,7560,1
1360,7393,1
296,55,1
1649,80,1
621,1249,1
3002,374,1
2302,7400,1
2301,369,1
179,7379,1
165,200,1
1348,469,1
150,1921,1
768,134,1
748,101,1
523,779,1
40,442,1
882,993,1
221,655,1
7595,1407,1
7590,1664,1
214,565,1
699,470,1
7528,2003,1
3019,1983,1
1046,1640,1
7501,1925,1
3011,503,1
62,3194,1
1162,2340,1
154,2954,1
204,2206,1
42,2950,1
1516,2944,1
743,2077,1
2987,2930,1
1153,1427,1
1033,1326,1
7588,926,1
306,406,1
1784,449,1
83,2565,1
362,2556,1
146,850,1
1282,537,1
1308,1093,1
7442,1409,1
43,1222,1
65,1090,1
319,298,1
1757,1922,1
348,1610,1
117,1083,1
2210,1917,1
2923,607,1
2209,2445,1
483,1914,1
7565,1212,1
7600,1910,1
272,1300,1
29,1735,1
52,544,1
452,350,1
1147,1305,1
1760,1746,1
637,1304,1
2869,2125,1
2889,344,1
22,934,1
687,1785,1
7566,5140,1
2142,1490,1
1731,1489,1
2358,2143,1
321,1732,1
2408,2797,1
7602,212,1
7601,2738,1
7599,660,1
7598,355,1
7604,580,1
7594,516,1
7,7410,1
7,18,1
7,243,1
7,294,1
7,160,1
7,860,1
7,1170,1
7,594,1
7,220,1
7,1306,1
7,455,1
7,690,1
7,872,1
7,868,1
7,194,1
7,1564,1
7,1800,1
7,1130,1
7,729,1
7,1703,1
7,1164,1
7,2228,1
7,2200,1
7,543,1
7,736,1
7,7372,1
7,1442,1
7,2091,1
7,1271,1
7,2693,1
7,2086,1
7,866,1
7,151,1
7,1526,1
7,1525,1
7,3053,1
7,2247,1
7,954,1
7,2961,1
7,2199,1
7,2803,1
7,2690,1
7,2118,1
7,2758,1
7,2097,1
7,630,1
7,1477,1
7,2106,1
7,2710,1
7,708,1
7,1368,1
7,1392,1
7,141,1
7,1370,1
7,3373,1
7,402,1
7,1199,1
7,3364,1
7,1882,1
7,7391,1
7,894,1
7,1581,1
7,783,1
7,666,1
7,332,1
7,551,1
7,2388,1
7,3185,1
7,1042,1
7,730,1
7,152,1
7,1301,1
7,892,1
7,1771,1
7,1269,1
7,7547,1
7,916,1
7,738,1
7,1297,1
7,700,1
7,563,1
7,2759,1
7,1986,1
7,28,1
7,579,1
7,1004,1
7,669,1
7,2520,1
7,2486,1
7,235,1
7,1113,1
7,342,1
7,210,1
7,2317,1
7,2239,1
7,802,1
7,685,1
7,851,1
7,1132,1
7,2651,1
7,3134,1
7,2310,1
7,424,1
7,2255,1
7,1285,1
7,940,1
7,1744,1
7,2171,1
7,2745,1
7,1258,1
7,2159,1
7,1736,1
7,2817,1
7,1138,1
7,1638,1
7,933,1
7,2773,1
7,1278,1
7,2638,1
7,2079,1
7,539,1
7,2119,1
7,7579,1
7,7555,1
7,129,1
7,844,1
7,1131,1
7,389,1
7,564,1
7,293,1
7,770,1
7,843,1
7,713,1
7,847,1
7,1400,1
7,1401,1
7,1613,1
7,1082,1
7,167,1
7,504,1
7,845,1
7,908,1
7,1911,1
7,1226,1
7,440,1
7,2443,1
7,2447,1
7,1402,1
7,1080,1
7,2441,1
7,1601,1
7,2438,1
7,1919,1
7,308,1
7,412,1
7,494,1
7,1029,1
7,3147,1
7,143,1
7,643,1
7,485,1
7,2147,1
7,7548,1
7,1165,1
7,1787,1
7,663,1
7,1792,1
7,3082,1
7,3071,1
7,813,1
7,3043,1
7,1340,1
7,7553,1
7,1155,1
7,693,1
7,2980,1
7,804,1
7,1764,1
7,2196,1
7,1032,1
7,1492,1
7,373,1
7,1294,1
7,3304,1
7,1876,1
7,2372,1
7,2650,1
7,760,1
7,1568,1
7,1035,1
7,1501,1
7,505,1
7,1711,1
7,132,1
7,1021,1
7,816,1
7,2418,1
7,195,1
7,1455,1
7,1674,1
7,1255,1
7,670,1
7,1117,1
7,275,1
7,2028,1
7,2022,1
7,2064,1
7,931,1
7,857,1
7604,2602,1
36,2604,1
265,76,1
500,1449,1
7390,2029,1
177,675,1
7595,2585,1
396,514,1
1518,7394,1
7380,726,1
30,1007,1
600,7561,1
1836,2385,1
227,1188,1
554,747,1
1322,496,1
1578,3264,1
5342,7426,1
2330,960,1
1343,1149,1
701,1197,1
25,2256,1
521,689,1
62,1589,1
26,1421,1
43,3191,1
100,3164,1
19,1840,1
892,1552,1
1566,1540,1
7578,3100,1
391,3080,1
2333,1796,1
1361,964,1
174,1513,1
288,2970,1
333,2972,1
287,1517,1
13,7421,1
32,1103,1
3018,285,1
133,5533,1
318,7517,1
487,7536,1
51,1569,1
522,2977,1
306,566,1
2336,1506,1
645,2365,1
308,3312,1
7515,307,1
3159,672,1
3131,2244,1
362,1774,1
3116,7411,1
10,257,1
1178,2132,1
237,629,1
523,1280,1
95,540,1
596,2968,1
937,3322,1
451,1191,1
962,1833,1
2253,1349,1
29,7428,1
2921,2252,1
1159,1166,1
136,587,1
1033,553,1
807,2932,1
205,1766,1
484,2878,1
52,1314,1
21,635,1
201,1144,1
869,2150,1
157,2809,1
3028,1476,1
336,2105,1
981,2007,1
1571,2596,1
694,2369,1
877,2414,1
356,1863,1
1556,3362,1
754,1198,1
6014,490,1
458,1381,1
1415,1352,1
123,2378,1
641,2350,1
1459,3441,1
885,7384,1
748,2379,1
154,3368,1
112,1580,1
846,2377,1
549,3187,1
696,2374,1
1788,1067,1
142,1173,1
1041,1019,1
106,297,1
1038,657,1
66,601,1
1254,610,1
1298,1926,1
209,990,1
33,1076,1
295,1399,1
1162,1632,1
166,474,1
266,7371,1
7588,7448,1
801,947,1
961,301,1
613,742,1
85,618,1
2955,7392,1
7565,2313,1
2172,1047,1
63,2232,1
11,744,1
286,2162,1
110,2399,1
284,3310,1
75,3108,1
124,3044,1
8,1148,1
8,1728,1
8,2967,1
8,2577,1
8,2914,1
8,874,1
8,2906,1
8,2853,1
8,1141,1
8,793,1
8,2841,1
8,2840,1
8,2807,1
8,7454,1
8,7456,1
8,785,1
8,784,1
8,240,1
8,515,1
8,2070,1
8,924,1
8,2016,1
8,2873,1
8,2111,1
8,1276,1
8,1125,1
8,2630,1
8,1001,1
8,7533,1
8,792,1
8,1224,1
8,1214,1
8,2891,1
8,2314,1
8,3033,1
8,2305,1
8,2919,1
8,2140,1
8,1243,1
8,2126,1
8,1279,1
8,1718,1
8,1717,1
8,2531,1
8,606,1
8,717,1
8,1077,1
8,1600,1
8,989,1
8,932,1
8,2155,1
8,1337,1
8,2241,1
8,7526,1
8,863,1
8,715,1
8,992,1
8,1618,1
8,1899,1
8,246,1
8,2078,1
8,1795,1
8,1779,1
8,1783,1
8,1778,1
8,2936,1
8,1328,1
8,5392,1
8,7378,1
8,7598,1
8,7599,1
8,7584,1
8,1429,1
8,445,1
8,1729,1
8,803,1
8,476,1
8,340,1
8,404,1
8,865,1
8,920,1
8,2541,1
8,1106,1
8,2502,1
8,1623,1
8,1943,1
8,1947,1
8,533,1
8,1933,1
8,1404,1
8,1928,1
8,7395,1
8,7520,1
8,7571,1
8,7576,1
8,206,1
8,1827,1
8,1801,1
8,2303,1
8,1805,1
8,1313,1
8,3308,1
8,3303,1
8,3174,1
8,3178,1
8,2718,1
8,3102,1
8,2258,1
8,3065,1
8,1530,1
8,3063,1
8,2272,1
8,3032,1
8,1803,1
8,2261,1
8,3015,1
8,2116,1
8,2114,1
8,1094,1
8,299,1
8,1235,1
8,2741,1
8,1920,1
8,2734,1
8,1473,1
8,2677,1
8,475,1
8,568,1
8,169,1
8,1420,1
8,7402,1
8,7511,1
8,1874,1
8,7436,1
8,830,1
8,3289,1
8,2338,1
8,182,1
8,1756,1
8,912,1
8,721,1
8,1948,1
8,2883,1
8,2880,1
8,875,1
8,2182,1
8,1751,1
8,1667,1
8,778,1
8,576,1
8,1975,1
8,1241,1
8,1974,1
8,1417,1
8,1236,1
8,1932,1
8,1020,1
8,2133,1
8,1809,1
8,7389,1
8,2887,1
8,2879,1
8,1140,1
8,2151,1
8,2802,1
8,2798,1
8,1320,1
8,2195,1
8,2902,1
8,2893,1
8,2896,1
8,951,1
8,2886,1
8,634,1
8,3417,1
8,1959,1
8,7545,1
8,7463,1
8,7443,1
8,368,1
8,2557,1
8,328,1
8,283,1
8,1319,1
8,688,1
8,1763,1
8,232,1
8,385,1
8,349,1
8,2220,1
8,2237,1
8,1946,1
8,2943,1
8,390,1
8,2872,1
8,2854,1
8,625,1
8,1454,1
8,1567,1
8,421,1
8,2337,1
8,1539,1
8,3166,1
8,3107,1
8,1135,1
8,1480,1
8,1719,1
8,2160,1
8,1733,1
8,1689,1
8,2137,1
8,2120,1
8,2107,1
8,252,1
8,1963,1
8,2656,1
8,1742,1
8,2766,1
8,2098,1
8,2093,1
8,2576,1
8,2508,1
8,357,1
8,2637,1
8,2552,1
8,2595,1
8,994,1
8,1657,1
8,704,1
8,1383,1
8,1582,1
8,2403,1
8,888,1
8,1382,1
8,1190,1
8,3411,1
8,1900,1
8,3392,1
8,2419,1
8,1893,1
8,3352,1
8,3361,1
8,1867,1
8,3348,1
8,3344,1
8,3226,1
8,1544,1
8,3218,1
8,1847,1
8,7349,1
8,7422,1
8,7531,1
8,3270,1
8,2362,1
176,2364,1
107,740,1
14,1773,1
11,673,1
97,1504,1
159,2184,1
20,972,1
7603,2366,1
40,2398,1
22,3196,1
145,1851,1
24,705,1
67,3186,1
267,3161,1
589,3150,1
197,3126,1
193,3123,1
47,3130,1
1478,3081,1
211,3104,1
17,3098,1
152,3093,1
65,3085,1
122,1814,1
75,3077,1
491,1781,1
1163,899,1
165,2483,1
304,1095,1
38,2453,1
348,3406,1
70,2429,1
66,2430,1
21,3409,1
133,2416,1
2819,520,1
77,1554,1
